	5
	5
	5
	5
	5
15	5
21	5
33	5
18	5
27	5
21	5
21	5
18	5
27	5
24	5
24	5
30	5
21	5
27	5
33	5
12	5
21	5
24	5
27	5
18	5
15	5
12	5
15	5
18	5
24	5
24	5
24	5
24	5
30	5
27	5
12	5
18	5
12	5
24	5
21	5
18	5
21	5
27	5
30	5
9	5
27	5
18	5
12	5
21	5
21	5
24	5
12	5
24	5
18	5
18	5
21	5
24	5
24	5
18	5
18	5
24	5
27	5
6	5
21	5
36	5
30	5
33	5
12	5
12	5
15	5
24	5
21	5
9	5
18	5
30	5
15	5
12	5
30	5
18	5
9	5
18	5
27	5
33	5
33	5
18	5
30	5
33	5
33	5
27	5
27	5
36	5
21	5
42	5
6	5
15	5
12	5
24	5
18	5
18	5
13	5
27	5
51	5
21	5
36	5
15	5
33	5
39	5
15	5
15	5
24	5
21	5
21	5
24	5
18	5
15	5
12	5
9	5
36	5
42	5
27	5
30	5
12	5
27	5
18	5
6	5
21	5
18	5
18	5
18	5
27	5
30	5
30	5
27	5
21	5
6	5
6	5
9	5
12	5
15	5
15	5
15	5
15	5
24	5
24	5
18	5
21	5
18	5
15	5
9	5
10	5
18	5
21	5
9	5
21	5
15	5
16	5
15	5
54	5
51	5
45	5
33	5
21	5
24	5
18	5
36	5
6	5
24	5
9	5
9	5
9	5
9	5
18	5
21	5
18	5
18	5
18	5
9	5
15	5
15	5
15	5
24	5
36	5
18	5
18	5
12	5
18	5
18	5
24	5
15	5
18	5
6	5
27	5
15	5
24	5
18	5
27	5
12	5
23	5
6	5
15	5
12	5
24	5
24	5
15	5
15	5
12	5
24	5
21	5
6	5
6	5
24	5
27	5
33	5
33	5
33	5
15	5
6	5
6	5
15	5
21	5
18	5
5	5
42	5
18	5
33	5
36	5
21	5
33	5
24	5
12	5
21	5
24	5
18	5
18	5
19	5
15	5
24	5
27	5
15	5
12	5
27	5
27	5
15	5
15	5
18	5
12	5
30	5
27	5
30	5
8	5
18	5
15	5
30	5
27	5
12	5
15	5
24	5
18	5
12	5
24	5
18	5
12	5
12	5
18	5
27	5
27	5
12	5
21	5
18	5
18	5
27	5
24	5
33	5
15	5
18	5
18	5
12	5
18	5
21	5
24	5
21	5
15	5
9	5
24	5
9	5
15	5
21	5
30	5
18	5
21	5
30	5
33	5
30	5
21	5
21	5
6	5
33	5
9	5
15	5
36	5
2	5
39	5
15	5
27	5
15	5
15	5
33	5
33	5
36	5
12	5
15	5
15	5
24	5
24	5
21	5
18	5
21	5
18	5
18	5
12	5
2	5
31	5
33	5
30	5
12	5
21	5
30	5
27	5
15	5
33	5
21	5
21	5
27	5
33	5
21	5
21	5
21	5
21	5
24	5
15	5
6	5
21	5
24	5
24	5
27	5
9	5
15	5
15	5
9	5
9	5
12	5
12	5
12	5
15	5
15	5
15	5
15	5
18	5
18	5
12	5
24	5
15	5
21	5
19	5
18	5
18	5
15	5
21	5
6	5
30	5
12	5
9	5
15	5
21	5
15	5
24	5
12	5
12	5
12	5
24	5
12	5
15	5
15	5
27	5
15	5
9	5
9	5
24	5
27	5
30	5
30	5
33	5
18	5
12	5
15	5
15	5
21	5
9	5
