	20
	20
	20
	20
	20
15	20
6	20
21	20
33	20
18	20
27	20
21	20
21	20
18	20
27	20
24	20
24	20
30	20
21	20
27	20
33	20
12	20
21	20
24	20
27	20
18	20
15	20
12	20
15	20
18	20
24	20
24	20
24	20
24	20
30	20
27	20
12	20
18	20
12	20
24	20
21	20
18	20
21	20
27	20
30	20
9	20
27	20
18	20
12	20
21	20
21	20
24	20
12	20
24	20
18	20
18	20
21	20
24	20
24	20
18	20
18	20
24	20
27	20
6	20
21	20
36	20
30	20
33	20
12	20
12	20
15	20
24	20
21	20
9	20
18	20
30	20
15	20
12	20
30	20
18	20
9	20
18	20
27	20
33	20
33	20
18	20
30	20
33	20
33	20
27	20
27	20
36	20
21	20
42	20
6	20
15	20
12	20
24	20
18	20
18	20
13	20
27	20
51	20
21	20
36	20
15	20
33	20
39	20
15	20
15	20
24	20
21	20
21	20
24	20
18	20
15	20
12	20
9	20
36	20
42	20
27	20
30	20
12	20
27	20
18	20
6	20
21	20
18	20
18	20
18	20
27	20
30	20
30	20
27	20
21	20
6	20
6	20
9	20
12	20
15	20
15	20
15	20
15	20
24	20
24	20
18	20
21	20
18	20
15	20
9	20
10	20
18	20
21	20
9	20
21	20
15	20
16	20
15	20
54	20
51	20
45	20
33	20
21	20
24	20
18	20
36	20
6	20
24	20
9	20
9	20
9	20
9	20
18	20
21	20
18	20
18	20
18	20
9	20
15	20
15	20
15	20
24	20
36	20
18	20
18	20
12	20
18	20
18	20
24	20
15	20
18	20
6	20
27	20
15	20
24	20
18	20
27	20
12	20
23	20
6	20
15	20
12	20
24	20
24	20
15	20
15	20
12	20
24	20
21	20
6	20
6	20
24	20
27	20
33	20
33	20
33	20
15	20
6	20
6	20
15	20
21	20
18	20
5	20
42	20
18	20
33	20
36	20
21	20
33	20
24	20
12	20
21	20
24	20
18	20
18	20
19	20
15	20
24	20
27	20
15	20
12	20
27	20
27	20
15	20
15	20
18	20
12	20
30	20
27	20
30	20
8	20
18	20
15	20
30	20
27	20
12	20
15	20
24	20
18	20
12	20
24	20
18	20
12	20
12	20
18	20
27	20
27	20
12	20
21	20
18	20
18	20
27	20
24	20
33	20
15	20
18	20
18	20
12	20
18	20
21	20
24	20
21	20
15	20
9	20
24	20
9	20
15	20
21	20
30	20
18	20
21	20
30	20
33	20
30	20
21	20
21	20
6	20
33	20
9	20
15	20
36	20
2	20
39	20
15	20
27	20
15	20
15	20
33	20
33	20
36	20
12	20
15	20
15	20
24	20
24	20
21	20
18	20
21	20
18	20
18	20
12	20
2	20
34	20
37	20
30	20
12	20
21	20
30	20
27	20
15	20
33	20
21	20
21	20
27	20
33	20
21	20
21	20
21	20
21	20
24	20
15	20
6	20
21	20
24	20
24	20
27	20
9	20
15	20
15	20
9	20
9	20
12	20
12	20
12	20
15	20
15	20
15	20
15	20
18	20
18	20
12	20
24	20
15	20
21	20
19	20
18	20
18	20
15	20
21	20
6	20
30	20
12	20
9	20
15	20
21	20
15	20
24	20
12	20
12	20
12	20
24	20
12	20
15	20
15	20
