	15
	15
	15
	15
	15
15	15
6	15
21	15
33	15
18	15
27	15
21	15
21	15
18	15
27	15
24	15
24	15
30	15
21	15
27	15
33	15
12	15
21	15
24	15
27	15
18	15
15	15
12	15
15	15
18	15
24	15
24	15
24	15
24	15
30	15
27	15
12	15
18	15
12	15
24	15
21	15
18	15
21	15
27	15
30	15
9	15
27	15
18	15
12	15
21	15
21	15
24	15
12	15
24	15
18	15
18	15
21	15
24	15
24	15
18	15
18	15
24	15
27	15
6	15
21	15
36	15
30	15
33	15
12	15
12	15
15	15
24	15
21	15
9	15
18	15
30	15
15	15
12	15
30	15
18	15
9	15
18	15
27	15
33	15
33	15
18	15
30	15
33	15
33	15
27	15
27	15
36	15
21	15
42	15
6	15
15	15
12	15
24	15
18	15
18	15
13	15
27	15
51	15
21	15
36	15
15	15
33	15
39	15
15	15
15	15
24	15
21	15
21	15
24	15
18	15
15	15
12	15
9	15
36	15
42	15
27	15
30	15
12	15
27	15
18	15
6	15
21	15
18	15
18	15
18	15
27	15
30	15
30	15
27	15
21	15
6	15
6	15
9	15
12	15
15	15
15	15
15	15
15	15
24	15
24	15
18	15
21	15
18	15
15	15
9	15
10	15
18	15
21	15
9	15
21	15
15	15
16	15
15	15
54	15
51	15
45	15
33	15
21	15
24	15
18	15
36	15
6	15
24	15
9	15
9	15
9	15
9	15
18	15
21	15
18	15
18	15
18	15
9	15
15	15
15	15
15	15
24	15
36	15
18	15
18	15
12	15
18	15
18	15
24	15
15	15
18	15
6	15
27	15
15	15
24	15
18	15
27	15
12	15
23	15
6	15
15	15
12	15
24	15
24	15
15	15
15	15
12	15
24	15
21	15
6	15
6	15
24	15
27	15
33	15
33	15
33	15
15	15
6	15
6	15
15	15
21	15
18	15
5	15
42	15
18	15
33	15
36	15
21	15
33	15
24	15
12	15
21	15
24	15
18	15
18	15
19	15
15	15
24	15
27	15
15	15
12	15
27	15
27	15
15	15
15	15
18	15
12	15
30	15
27	15
30	15
8	15
18	15
15	15
30	15
27	15
12	15
15	15
24	15
18	15
12	15
24	15
18	15
12	15
12	15
18	15
27	15
27	15
12	15
21	15
18	15
18	15
27	15
24	15
33	15
15	15
18	15
18	15
12	15
18	15
21	15
24	15
21	15
15	15
9	15
24	15
9	15
15	15
21	15
30	15
18	15
21	15
30	15
33	15
30	15
21	15
21	15
6	15
33	15
9	15
15	15
36	15
2	15
39	15
15	15
27	15
15	15
15	15
33	15
33	15
36	15
12	15
15	15
15	15
24	15
24	15
21	15
18	15
21	15
18	15
18	15
12	15
2	15
34	15
37	15
30	15
12	15
21	15
30	15
27	15
15	15
33	15
21	15
21	15
27	15
33	15
21	15
21	15
21	15
21	15
24	15
15	15
6	15
21	15
24	15
24	15
27	15
9	15
15	15
15	15
9	15
9	15
12	15
12	15
12	15
15	15
15	15
15	15
15	15
18	15
18	15
12	15
24	15
15	15
21	15
19	15
18	15
18	15
15	15
21	15
6	15
30	15
12	15
9	15
15	15
21	15
15	15
24	15
12	15
12	15
12	15
24	15
12	15
15	15
15	15
27	15
15	15
9	15
9	15
24	15
27	15
30	15
30	15
33	15
18	15
12	15
15	15
15	15
21	15
9	15
15	15
15	15
15	15
21	15
21	15
21	15
18	15
18	15
12	15
17	15
27	15
30	15
21	15
21	15
42	15
24	15
12	15
6	15
18	15
30	15
27	15
18	15
18	15
27	15
21	15
21	15
15	15
18	15
18	15
12	15
18	15
18	15
12	15
21	15
21	15
27	15
21	15
15	15
15	15
12	15
15	15
36	15
36	15
27	15
60	15
27	15
11	15
11	15
24	15
12	15
15	15
21	15
27	15
18	15
12	15
12	15
18	15
24	15
18	15
12	15
12	15
18	15
30	15
21	15
15	15
21	15
12	15
27	15
18	15
30	15
12	15
21	15
42	15
9	15
12	15
33	15
18	15
18	15
9	15
15	15
9	15
9	15
27	15
27	15
27	15
27	15
27	15
7	15
6	15
7	15
7	15
15	15
12	15
12	15
18	15
9	15
9	15
12	15
30	15
12	15
15	15
18	15
27	15
24	15
21	15
9	15
21	15
15	15
15	15
15	15
15	15
27	15
15	15
12	15
30	15
15	15
15	15
6	15
21	15
15	15
7	15
7	15
6	15
6	15
7	15
24	15
27	15
15	15
18	15
21	15
30	15
30	15
24	15
18	15
27	15
99	15
18	15
24	15
12	15
24	15
21	15
12	15
21	15
15	15
9	15
9	15
9	15
9	15
21	15
18	15
24	15
6	15
12	15
24	15
15	15
12	15
15	15
27	15
27	15
9	15
18	15
36	15
12	15
24	15
45	15
21	15
30	15
21	15
21	15
33	15
21	15
15	15
23	15
15	15
21	15
21	15
21	15
18	15
24	15
18	15
21	15
9	15
9	15
12	15
27	15
33	15
27	15
15	15
15	15
24	15
24	15
21	15
15	15
15	15
9	15
24	15
30	15
24	15
18	15
21	15
21	15
24	15
30	15
21	15
12	15
12	15
18	15
18	15
12	15
12	15
21	15
12	15
12	15
24	15
18	15
18	15
5	15
21	15
12	15
21	15
21	15
24	15
30	15
15	15
18	15
18	15
18	15
21	15
15	15
30	15
30	15
18	15
15	15
24	15
21	15
12	15
15	15
6	15
12	15
9	15
30	15
30	15
30	15
11	15
30	15
33	15
27	15
67	15
12	15
12	15
21	15
24	15
24	15
18	15
18	15
15	15
30	15
21	15
21	15
18	15
30	15
7	15
36	15
30	15
21	15
18	15
18	15
15	15
12	15
12	15
24	15
24	15
30	15
39	15
19	15
24	15
45	15
30	15
27	15
12	15
15	15
15	15
15	15
18	15
24	15
21	15
21	15
18	15
27	15
15	15
15	15
27	15
15	15
15	15
12	15
15	15
6	15
27	15
21	15
12	15
9	15
27	15
33	15
15	15
6	15
6	15
3	15
18	15
6	15
9	15
15	15
18	15
21	15
27	15
18	15
12	15
24	15
27	15
21	15
24	15
15	15
18	15
21	15
24	15
9	15
39	15
21	15
27	15
18	15
39	15
15	15
8	15
9	15
6	15
6	15
9	15
9	15
9	15
9	15
9	15
9	15
12	15
12	15
12	15
12	15
12	15
15	15
33	15
39	15
30	15
18	15
18	15
12	15
29	15
27	15
42	15
21	15
24	15
24	15
6	15
21	15
15	15
27	15
24	15
36	15
36	15
15	15
18	15
18	15
24	15
21	15
15	15
30	15
18	15
18	15
18	15
18	15
