	10
	10
	10
	10
	10
15	10
21	10
33	10
18	10
27	10
21	10
21	10
18	10
27	10
24	10
24	10
30	10
21	10
27	10
33	10
12	10
21	10
24	10
27	10
18	10
15	10
12	10
15	10
18	10
24	10
24	10
24	10
24	10
30	10
27	10
12	10
18	10
12	10
24	10
21	10
18	10
21	10
27	10
30	10
9	10
27	10
18	10
12	10
21	10
21	10
24	10
12	10
24	10
18	10
18	10
21	10
24	10
24	10
18	10
18	10
24	10
27	10
6	10
21	10
36	10
30	10
33	10
12	10
12	10
15	10
24	10
21	10
9	10
18	10
30	10
15	10
12	10
30	10
18	10
9	10
18	10
27	10
33	10
33	10
18	10
30	10
33	10
33	10
27	10
27	10
36	10
21	10
42	10
6	10
15	10
12	10
24	10
18	10
18	10
13	10
27	10
51	10
21	10
36	10
15	10
33	10
39	10
15	10
15	10
24	10
21	10
21	10
24	10
18	10
15	10
12	10
9	10
36	10
42	10
27	10
30	10
12	10
27	10
18	10
6	10
21	10
18	10
18	10
18	10
27	10
30	10
30	10
27	10
21	10
6	10
6	10
9	10
12	10
15	10
15	10
15	10
15	10
24	10
24	10
18	10
21	10
18	10
15	10
9	10
10	10
18	10
21	10
9	10
21	10
15	10
16	10
15	10
54	10
51	10
45	10
33	10
21	10
24	10
18	10
36	10
6	10
24	10
9	10
9	10
9	10
9	10
18	10
21	10
18	10
18	10
18	10
9	10
15	10
15	10
15	10
24	10
36	10
18	10
18	10
12	10
18	10
18	10
24	10
15	10
18	10
6	10
27	10
15	10
24	10
18	10
27	10
12	10
23	10
6	10
15	10
12	10
24	10
24	10
15	10
15	10
12	10
24	10
21	10
6	10
6	10
24	10
27	10
33	10
33	10
33	10
15	10
6	10
6	10
15	10
21	10
18	10
5	10
42	10
18	10
33	10
36	10
21	10
33	10
24	10
12	10
21	10
24	10
18	10
18	10
19	10
15	10
24	10
27	10
15	10
12	10
27	10
27	10
15	10
15	10
18	10
12	10
30	10
27	10
30	10
8	10
18	10
15	10
30	10
27	10
12	10
15	10
24	10
18	10
12	10
24	10
18	10
12	10
12	10
18	10
27	10
27	10
12	10
21	10
18	10
18	10
27	10
24	10
33	10
15	10
18	10
18	10
12	10
18	10
21	10
24	10
21	10
15	10
9	10
24	10
9	10
15	10
21	10
30	10
18	10
21	10
30	10
33	10
30	10
21	10
21	10
6	10
33	10
9	10
15	10
36	10
2	10
39	10
15	10
27	10
15	10
15	10
33	10
33	10
36	10
12	10
15	10
15	10
24	10
24	10
21	10
18	10
21	10
18	10
18	10
12	10
2	10
34	10
37	10
30	10
12	10
21	10
30	10
27	10
15	10
33	10
21	10
21	10
27	10
33	10
21	10
21	10
21	10
21	10
24	10
15	10
6	10
21	10
24	10
24	10
27	10
9	10
15	10
15	10
9	10
9	10
12	10
12	10
12	10
15	10
15	10
15	10
15	10
18	10
18	10
12	10
24	10
15	10
21	10
19	10
18	10
18	10
15	10
21	10
6	10
30	10
12	10
9	10
15	10
21	10
15	10
24	10
12	10
12	10
12	10
24	10
12	10
15	10
15	10
27	10
15	10
9	10
9	10
24	10
27	10
30	10
30	10
33	10
18	10
12	10
15	10
15	10
21	10
9	10
15	10
15	10
15	10
21	10
21	10
21	10
18	10
18	10
12	10
17	10
27	10
30	10
21	10
21	10
42	10
24	10
12	10
6	10
18	10
30	10
27	10
18	10
18	10
27	10
21	10
21	10
15	10
18	10
18	10
12	10
18	10
18	10
12	10
21	10
21	10
27	10
21	10
15	10
15	10
12	10
15	10
36	10
36	10
27	10
60	10
27	10
11	10
11	10
24	10
12	10
15	10
21	10
27	10
18	10
12	10
12	10
18	10
24	10
18	10
12	10
12	10
18	10
30	10
21	10
15	10
21	10
12	10
27	10
18	10
30	10
12	10
21	10
42	10
9	10
12	10
33	10
18	10
18	10
9	10
15	10
9	10
9	10
27	10
27	10
27	10
27	10
27	10
7	10
6	10
7	10
7	10
15	10
12	10
12	10
18	10
9	10
9	10
12	10
30	10
12	10
